,mid,name,type,in_code,from_irs,from_imls,from_tps,from_pgf,gross,rev,u_rate,closed,loc_code,pct_poverty,county_pop
11986,8400900539,FRIENDS OF THE FARM AT HILLTOP INC,GMU,3,1,0,0,1,66164.0,52097.0,5.8,False,suburban,11.1,896258.0
11987,8400900534,HISTORICAL FIRSTS CULTURAL FOUNDATION INC,HSC,0,1,0,0,0,0.0,0.0,5.8,True,city,11.1,896258.0
11988,8400900530,MULTI CULTURAL EDUCATION MUSEUM,GMU,0,1,0,0,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
11989,8400900537,MUSEUM ACADEMY PTO,GMU,0,1,0,0,0,0.0,0.0,5.8,False,city,11.1,896258.0
11990,8400900303,WETHERSFIELD HISTORICAL SOCIETY OF WETHERSFIELD CONN INCORPO,HSC,4,1,1,1,1,499852.0,471995.0,5.8,False,suburban,11.1,896258.0
11991,8400900394,UNIONVILLE MUSEUM INC,GMU,0,1,0,0,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
11992,8400900066,IMAGINE NATION CHILDREN'S MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
11993,8400900067,ISHAM-TERRY HOUSE,HSC,0,0,0,1,0,0.0,0.0,5.8,False,city,11.1,896258.0
11994,8400900218,HORSE CAVALRY MUSEUM INC,GMU,0,1,0,0,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
11995,8400900058,HISTORICAL SOCIETY OF GLASTONBURG,HSC,0,0,1,0,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
11996,8400900379,CONNECTICUT SUPREME COURT HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.8,False,city,11.1,896258.0
11997,8400900089,CRRA TRASH MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.8,False,city,11.1,896258.0
11998,8400900037,MANCHESTER HISTORY MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
11999,8400900096,CANTON CLAY WORKS,GMU,0,0,0,1,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
12000,8400900054,NOAH WEBSTER FOUNDATION,GMU,0,0,1,0,0,0.0,0.0,5.8,False,city,11.1,896258.0
12001,8400900278,FARMINGTON VALLEY ANTIQUES GUILD INC,GMU,0,1,0,0,0,0.0,0.0,5.8,False,suburban,11.1,896258.0
12002,8400900017,ST. JOSEPH COLLEGE ART GALLERY,ART,0,0,1,0,0,0.0,0.0,5.8,True,city,11.1,896258.0
12003,8400900196,CHENEY HALL FOUNDATION,HSC,0,0,0,0,1,0.0,0.0,5.8,True,suburban,11.1,896258.0
12004,8400900277,TORRINGTON AREA MODEL RAILROADERS,GMU,0,1,0,0,0,0.0,0.0,5.8,False,rural,11.1,896258.0
12005,8404200182,FRIENDS OF  EAST BROADTOP,GMU,0,0,0,1,0,0.0,0.0,7.3,False,rural,14.3,45866.0
12006,8404201536,ORBISONIA-ROCKHILL FURNACE,HSC,0,1,0,0,0,0.0,0.0,7.3,False,rural,14.3,45866.0
12007,8404200524,MOUNT UNION AREA HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,7.3,False,town,14.3,45866.0
12008,8404201228,BROAD TOP AREA COAL MINERS HISTORICAL SOCIETY INC,HSC,0,1,0,1,0,0.0,0.0,7.3,True,rural,14.3,45866.0
12009,8404201182,HARTSLOG HERITAGE MUSEUM,GMU,0,1,0,1,0,0.0,0.0,7.3,False,rural,14.3,45866.0
12010,8404201616,ISETT ACRES MUSEUM,HST,4,1,0,1,0,284559.0,0.0,7.3,False,rural,14.3,45866.0
12011,8404200061,SWIGART AUTO MUSEUM,GMU,0,0,0,1,0,0.0,0.0,7.3,False,rural,14.3,45866.0
12012,8404200443,JUNIATA COLLEGE MUSEUM OF ART,GMU,9,0,1,0,0,175905220.0,85681015.0,7.3,False,town,14.3,45866.0
12013,8404201521,THREE SPRINGS HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,7.3,False,rural,14.3,45866.0
12014,8404200935,HUNTINGDON COUNTY HISTORICAL SOCIETY,HSC,3,1,0,0,0,40155.0,34262.0,7.3,False,town,14.3,45866.0
12015,8404201332,WILLIAM E SWIGART JR AUTOMOBILE MUSEUM,HST,4,1,0,1,0,102318.0,97489.0,7.3,False,town,14.3,45866.0
12016,8404201451,HUNTINGDON LANDMARKS INC,HSC,0,1,0,0,0,0.0,0.0,7.3,False,town,14.3,45866.0
12017,8404201458,EAST BROAD TOP RAILROAD PRESERVATION ASSOCIATION,HST,2,1,0,0,0,13617.0,13617.0,7.3,True,rural,14.3,45866.0
12018,8400601277,USS MIDWAY MUSEUM,GMU,8,1,0,1,0,23845903.0,20301464.0,5.1,False,city,13.9,3258856.0
12019,8400602734,THE FORT GUIJARROS MUSEUM FOUNDATION,GMU,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12020,8400602646,SAN DIEGO PSYCHIATRIC SOCIETY,HSC,3,1,0,0,0,78037.0,78037.0,5.1,False,city,13.9,3258856.0
12021,8400600193,PHILIPPINE LIBRARY AND MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12022,8400602639,LA MESA HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12023,8400602710,JAPANESE FRIENDSHIP GARDEN SOCIETY OF SAN DIEGO,BOT,6,1,1,1,0,1065904.0,1065904.0,5.1,False,city,13.9,3258856.0
12024,8400600174,NTC FOUNDATIONS,GMU,0,0,0,1,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12025,8400601210,SAN DIEGO CHINESE HISTORICAL SOCIETY AND MUSEUM,GMU,4,1,1,1,1,377995.0,345253.0,5.1,False,city,13.9,3258856.0
12026,8400602579,ZOOLOGICAL SOCIETY OF SAN DIEGO,ZAW,9,1,1,0,1,317761896.0,237805368.0,5.1,True,city,13.9,3258856.0
12027,8400601524,OLD BOREGO PIONEER SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.1,False,rural,13.9,3258856.0
12028,8400602949,COMMITTEE OF ONE HUNDRED,HSC,3,0,0,0,1,64199.0,64194.0,5.1,True,city,13.9,3258856.0
12029,8400600304,NATIONAL CITY DEPOT,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12030,8400601195,DEL MAR HISTORICAL SOCIETY,GMU,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12031,8400601206,SAN DIEGO AUTOMOTIVE MUSEUM INC,GMU,6,1,1,1,0,1164060.0,1102136.0,5.1,False,city,13.9,3258856.0
12032,8400600389,KNOX HOUSE MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,True,suburban,13.9,3258856.0
12033,8400602601,MARITIME MUSEUM ASSOCIATION OF SAN DIEGO,GMU,6,1,1,1,0,4720688.0,4549247.0,5.1,False,city,13.9,3258856.0
12034,8400602587,SAN DIEGO HISTORICAL SOCIETY,HSC,6,1,1,0,1,2338926.0,2029237.0,5.1,False,city,13.9,3258856.0
12035,8400601211,MOUNTAIN EMPIRE HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.1,False,rural,13.9,3258856.0
12036,8400601303,OCEAN BEACH HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12037,8400601322,SAN DIEGO POLICE HISTORICAL ASSOCIATION,HSC,3,1,0,0,0,45868.0,45868.0,5.1,True,city,13.9,3258856.0
12038,8400600510,CHILDREN'S DISCOVERY MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12039,8400601440,SHELTON AND LUCILLE BUCHANAN FAMILY FOUNDATION,HSC,1,1,0,0,0,1.0,0.0,5.1,True,city,13.9,3258856.0
12040,8400600516,CRAFTSMANSHIP MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12041,8400600521,ESCONDIDO PUBLIC LIBRARY,GMU,0,0,1,0,0,0.0,0.0,5.1,True,suburban,13.9,3258856.0
12042,8400601380,INTERNATIONAL INSTITUTE OF PHOTOGRAPHIC ARTS INC,GMU,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12043,8400601217,ANTIQUE GAS & STEAM ENGINE MUSEUM INC,HST,4,1,1,1,0,488690.0,488690.0,5.1,False,suburban,13.9,3258856.0
12044,8400601047,MISSION HILLS GARDEN CLUB,BOT,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12045,8400602086,KINGSTON TRIO LEGACY PROJECT,GMU,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12046,8400600998,MISSION HILLS TOWN COUNCIL,HSC,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12047,8400601504,SAN DIEGO TOY AND DOLL MUSEUM,HST,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12048,8400600934,ESCONDIDO HISTORY CENTER,HST,4,1,1,0,1,181427.0,158289.0,5.1,False,suburban,13.9,3258856.0
12049,8400600253,MARINE CORPS RECRUIT DEPOT SAN DIEGO,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12050,8400600590,ALPINE HISTORICAL SOCIETY MUSESUM,HSC,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12051,8400600939,SAN MARCOS HISTORICAL SOCIETY INC,HSC,0,1,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12052,8400601386,SOUTHERN CALIFORNIA NATURAL HISTORY ASSOCIATES INC,HST,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12053,8400600045,VETERAN'S MEMORIAL CENTER,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12054,8400601379,ESCONDIDO HISTORY CENTER ENDOWMENT FOUNDATION,HSC,1,0,0,0,1,9080.0,9080.0,5.1,True,suburban,13.9,3258856.0
12055,8400602585,SAN DIEGO MUSEUM OF ART,ART,8,1,0,0,1,10129828.0,7339371.0,5.1,False,city,13.9,3258856.0
12056,8400600767,FIGLER FAMILY FOUNDATION,GMU,1,1,0,0,0,990.0,990.0,5.1,True,suburban,13.9,3258856.0
12057,8400602126,NAVAL HELICOPTER HISTORICAL SOCIETY INC,HSC,0,1,0,0,1,0.0,0.0,5.1,False,city,13.9,3258856.0
12058,8400600492,FALLBROOK GEM AND MINERAL MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12059,8400600296,MUSEUM OF CONTEMPORY ART,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12060,8400602717,POWAY HISTORICAL AND MEMORIAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12061,8400602868,MUSEUM FOR THE HORSELESS CARRIAGE A PUBLIC FACILITIES CORPOR,SCI,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12062,8400601264,CALIFORNIA ASSOCIATION OF ZOOS & AQUARIUMS,ZAW,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12063,8400600652,EL CAJON FIRE HISTORY AND LEARNING CENTER INC,GMU,1,1,0,0,0,23.0,23.0,5.1,False,suburban,13.9,3258856.0
12064,8400601455,CHULA VISTA POLICE HISTORICAL FOUNDATION INC,HSC,0,1,0,0,0,0.0,0.0,5.1,True,suburban,13.9,3258856.0
12065,8400600324,JAPANESE AMERICAN HISTORICAL,HSC,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12066,8400602692,LEMON GROVE HISTORICAL SOCIETY,HSC,0,1,1,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12067,8400602714,THE NEW CHILDRENS MUSEUM,CMU,6,1,1,1,1,3305702.0,3022500.0,5.1,False,city,13.9,3258856.0
12068,8400601239,VOLCAN MOUNTAIN FOUNDATION,HSC,4,1,0,0,0,208069.0,197306.0,5.1,False,rural,13.9,3258856.0
12069,8400600787,MATTHEW AND IRIS STRAUSS FAMILYFOUNDATION INC,GMU,4,1,0,0,0,461204.0,0.0,5.1,True,suburban,13.9,3258856.0
12070,8400600466,CENTRO CULTURAL DE LA RAZA,GMU,0,0,1,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12071,8400600216,REUBEN H FLEET SCIENCE CENTER,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12072,8400601061,GENERATIONS ON THE MOVE,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12073,8400600537,FALLBROOK CENTER FOR  ARTS,GMU,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12074,8400601281,SAN DIEGO ARCHAEOLOGICAL CENTER,GMU,4,1,1,1,0,242435.0,240996.0,5.1,False,rural,13.9,3258856.0
12075,8400601199,MINIATURE MUSEUM OF SAN DIEGO,GMU,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12076,8400602632,MUSEUM OF PHOTOGRAPHIC ARTS,ART,6,1,1,1,1,2131102.0,1839369.0,5.1,False,city,13.9,3258856.0
12077,8400602615,PACIFIC SOUTHWEST RAILWAY MUSEUM,GMU,4,1,0,0,1,442090.0,392085.0,5.1,False,suburban,13.9,3258856.0
12078,8400600443,FLYING LEATHERNECK MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12079,8400600033,WOMEN'S HISTORY MUSEUM AND EDUCATION CEN,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12080,8400602068,PHANTOM PHLYERS ASSOCIATION,HST,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12081,8400600004,WILLIAM HEATH DAVIS HOUSE,HSC,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12082,8400600790,VAW VRC,GMU,0,1,0,0,0,0.0,0.0,5.1,True,suburban,13.9,3258856.0
12083,8400602586,SAN DIEGO MUSEUM OF MAN,GMU,6,1,1,0,1,2021845.0,1734841.0,5.1,False,city,13.9,3258856.0
12084,8400601242,FLYING LEATHERNECK HISTORICAL,HST,4,1,0,0,0,292560.0,218671.0,5.1,False,city,13.9,3258856.0
12085,8400601269,CHILDREN'S DISCOVERY MUSEUM,GMU,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12086,8400600814,CALIFORNIA AVIATION PRESERVATION SOCIETY,HST,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12087,8400601274,ALLIED GARDENS PARK & RECREATION COUNCIL,BOT,4,1,0,1,0,113766.0,113766.0,5.1,False,city,13.9,3258856.0
12088,8400602593,CABRILLO NATIONAL MONUMENT FOUNDATION,HSC,4,1,0,1,0,476305.0,289377.0,5.1,False,city,13.9,3258856.0
12089,8400602599,SOLANA BEACH CIVIC AND HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12090,8400600334,IMMIGRATION MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12091,8400600014,WHALEY HOUSE,HSC,0,0,1,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12092,8400600019,WORLD WAR II FLYING MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12093,8400600021,WHALEY HOUSE MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12094,8400600042,WARBIRDS WEST AIR MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12095,8400600027,VALES SALES ART REFLECTIONS,ART,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12096,8400600095,STUART COLLECTION,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12097,8400600112,SOLANA BEACH CIVIC/HISTORICAL,HSC,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12098,8400600150,SAN DIEGO AIRCRAFT CARRIER MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12099,8400600154,RAMONA HISTORICAL SOCIETY  GUY B WOODWARD MUSEUM,HSC,0,0,0,1,0,0.0,0.0,5.1,False,town,13.9,3258856.0
12100,8400600160,SAN DIEGO MUSEUM-AFRICAN ART,GMU,0,0,0,1,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12101,8400600151,SAN DIEGO MINERAL AND GEM SOCIETY,HSC,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12102,8400600164,SAN DIEGO POLICE MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12103,8400600197,PINNACLE MUSEUM AND TOWER,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12104,8400600188,SAN DIEGO MARITIME MUSEUM,GMU,0,0,1,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12105,8400600183,SAN DIEGO MUSEUM COUNCIL,GMU,0,0,0,1,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12106,8400600187,POWAY HISTORICAL SOCIETY MUSEUM,HSC,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12107,8400600181,RANCHO GUAJOME ADOBE,GMU,0,0,1,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12108,8400600212,RANCHO GUAJOME ADOBE,GMU,0,0,1,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12109,8400600206,SAN DIEGO BOTANICAL-GARDEN FOUNDATION,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12110,8400600223,PINNACLE MUSEUM TOWER,GMU,0,0,0,1,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12111,8400600273,MUSEUM OF SAN DIEGO AFRICAN AMERICAN HISTORY,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12112,8400600282,MCNABB MARTIN CONTEMPORARY ART,ART,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12113,8400600294,MAP AND ATLAS MUSEUM OF LA JOLLA,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12114,8400600289,MARSTON HOUSE,HSC,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12115,8400600312,MISSION SAN LUIS REY MUSEUM,GMU,0,0,1,0,0,0.0,0.0,5.1,True,suburban,13.9,3258856.0
12116,8400600379,LOS PENASQUITOS RANCH HOUSE,HSC,0,0,1,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12117,8400600371,JUNIPERO SERRA MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12118,8400600460,CHULA VISTA NATURE CENTER,GMU,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12119,8400600472,CORONADO MUSEUM OF HISTORY AND ART,GMU,0,0,1,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12120,8400600494,CUPA CULTURAL CENTER,GMU,0,0,0,1,0,0.0,0.0,5.1,False,rural,13.9,3258856.0
12121,8400600493,ESCONDIDO CHILDREN'S MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12122,8400600573,BOEHM GALLERY PALOMAR COLLEGE,ART,0,0,1,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12123,8400600587,BARONA CULTURAL CENTER AND MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,rural,13.9,3258856.0
12124,8400600599,BONITA MUSEUM AND CULTURAL CENTER,GMU,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12125,8400600600,AUDUBON SOCIETY-BUENA VISTA,HSC,0,0,0,1,0,0.0,0.0,5.1,True,suburban,13.9,3258856.0
12126,8400600626,BANCROFT RANCH HOUSE,HSC,0,0,0,1,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12127,8400600636,VALLEY CENTER HISTORY MUSEUM,GMU,3,1,1,1,0,52371.0,48708.0,5.1,False,rural,13.9,3258856.0
12128,8400600656,SAN DIEGO NAVY HISTORICAL ASSOCIATION,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12129,8400600686,HILLCREST HISTORY GUILD,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12130,8400600733,MISSION HILLS HERITAGE,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12131,8400600775,GARDEN OF INNOCENCE NATIONAL,HSC,4,1,0,0,0,185485.0,185485.0,5.1,True,city,13.9,3258856.0
12132,8400600819,ASIAN PACIFIC HISTORIC COLLABORATIVE INC,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12133,8400600849,SAN DIEGO BONSAI CLUB,NAT,3,1,0,0,0,42255.0,26500.0,5.1,True,city,13.9,3258856.0
12134,8400600871,SAVE OUR HERITAGE ORGANIZATION,HSC,6,1,0,0,0,1038431.0,990131.0,5.1,False,city,13.9,3258856.0
12135,8400600870,RAMONA PIONEER HISTORICAL SOCIETY,HSC,3,1,0,0,0,38433.0,35016.0,5.1,False,town,13.9,3258856.0
12136,8400600872,ANZA-BORREGO DESERT STATE PARK,BOT,4,1,0,1,0,400112.0,290384.0,5.1,False,rural,13.9,3258856.0
12137,8400600883,SAN DIEGO COUNTY PHILATELIC COUNCIL,GMU,4,1,0,0,0,158465.0,158465.0,5.1,True,city,13.9,3258856.0
12138,8400600921,SPRING VALLEY HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12139,8400600956,MINGEI INTERNATIONAL INC,GMU,7,1,1,1,1,8069518.0,3777511.0,5.1,False,city,13.9,3258856.0
12140,8400600954,EL CAJON HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12141,8400600966,ALPINE HISTORICAL AND CONSERVATION SOCIETY INC,GMU,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12142,8400600968,SPEAK-E-S FAMILY ASSOCIATION,HSC,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12143,8400600976,SOUTH BAY CHILDREN'S MUSEUM,GMU,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12144,8400601007,SAN DIEGO MARINE AQUARIUM SOCIETY,ZAW,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12145,8400601028,LIFE AND LIGHT FOUNDATION,GMU,4,1,0,0,0,488170.0,456190.0,5.1,True,suburban,13.9,3258856.0
12146,8400601029,ENCINITAS PRESERVATION ASSOCIATION,HSC,4,1,0,0,0,100097.0,100097.0,5.1,True,suburban,13.9,3258856.0
12147,8400601038,HOI DEN HUNG FOUNDATION,HSC,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12148,8400601059,WORLD WAR II EXPERIENCE A NON PROFIT EDUCATIONAL ORGANIZATIO,HSC,2,1,0,0,0,12334.0,12334.0,5.1,True,city,13.9,3258856.0
12149,8400601056,FIREWORKS FOR VALLEY CENTER INC,HSC,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12150,8400601128,CASA DEL REY MORO AFRICAN MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12151,8400601132,GREATEST GENERATION NAVAL MUSEUM,SCI,7,1,0,0,0,8619655.0,8619655.0,5.1,False,city,13.9,3258856.0
12152,8400601161,SAN DIEGO CIVIL WAR ROUND TABLE,HSC,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12153,8400601228,RANCHO BERNARDO HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12154,8400601344,MELLS FASTENER MUSEUM,GMU,0,1,0,0,0,0.0,0.0,5.1,False,rural,13.9,3258856.0
12155,8400601189,SOUTHWESTERN PROSPECTORS MINERS ASSOCIATION,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12156,8400601202,FRIENDS OF HERITAGE PARK VILLAGE & MUSEUM,BOT,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12157,8400601205,CALIFORNIA MISSION STUDIES ASSOCIATION,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12158,8400601193,RANCHO SANTA FE HISTORICAL SOCIETY INC,HSC,3,1,0,0,0,74906.0,66066.0,5.1,False,suburban,13.9,3258856.0
12159,8400601200,QUILT SAN DIEGO,GMU,3,0,1,0,1,98216.0,94596.0,5.1,False,city,13.9,3258856.0
12160,8400601214,OCEANSIDE HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12161,8400601218,HERITAGE OF THE AMERICANS MUSEUM INC,HST,4,1,0,1,0,448437.0,0.0,5.1,False,suburban,13.9,3258856.0
12162,8400601212,MOTOR TRANSPORT MUSEUM,GMU,2,1,0,0,0,21919.0,21919.0,5.1,False,rural,13.9,3258856.0
12163,8400601213,SAN DIEGO ELECTRIC RAILWAY ASSOCIATION,HST,3,1,0,0,0,35368.0,34592.0,5.1,False,city,13.9,3258856.0
12164,8400601220,CALIFORNIA SURF MUSEUM ENCINITAS,GMU,4,1,0,1,0,338684.0,266860.0,5.1,False,suburban,13.9,3258856.0
12165,8400601238,COMPUTER GENEALOGY SOCIETY OF SAN DIEGO,HSC,0,1,0,0,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12166,8400601227,JULIAN HISTORICAL SOCIETY,HST,2,1,0,1,0,19092.0,16765.0,5.1,False,rural,13.9,3258856.0
12167,8400601251,SAN DIEGO FLIGHT MUSEUM,GMU,4,1,0,0,0,120741.0,120741.0,5.1,False,suburban,13.9,3258856.0
12168,8400601246,AFRICAN AMERICAN MUSEUM OF FINE ARTS,GMU,0,0,0,1,0,0.0,0.0,5.1,False,city,13.9,3258856.0
12169,8400601255,CALIFORNIA CENTER FOR THE ARTS,ART,0,0,0,0,1,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12170,8400601265,CREST HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.1,False,suburban,13.9,3258856.0
12171,8400601258,MUSEUM OF SAN DIEGO HISTORY,GMU,0,1,0,0,0,0.0,0.0,5.1,True,city,13.9,3258856.0
12172,8400601267,THE BONITA HISTORICAL SOCIETY,HSC,3,1,0,1,0,74066.0,66693.0,5.1,False,suburban,13.9,3258856.0
12173,8400601284,CLASSIC ROTORS,GMU,0,1,0,0,0,0.0,0.0,5.1,False,rural,13.9,3258856.0
12174,8400601301,OCEANSIDE MUSEUM OF ART,ART,5,1,0,1,1,705215.0,536872.0,5.1,False,suburban,13.9,3258856.0
12175,8400601299,BIG BAND AND JAZZ HALL OF FAME FOUNDATION,GMU,0,1,0,0,0,0.0,0.0,5.1,True,suburban,13.9,3258856.0
12176,8400601295,PHILIPPINE-AMERICAN ASSOCIATION FOR COMMUNITY ENHANCEMENT IN,HSC,1,1,0,0,0,20.0,20.0,5.1,True,city,13.9,3258856.0
12177,8400601293,JULIAN PIONEER MUSEUM CHARITABLE TR,GMU,0,1,0,0,0,0.0,0.0,5.1,True,rural,13.9,3258856.0
